query_id,query,source,rank,doc_id,chunk_id,score_vetorial,qrel_score,julgado
122,É necessária ponderação entre a pontuação técnica e a de preço em uma licitação do tipo técnica e preço?,LLM,4,15740,15740_0,0.8837918043136597,3.0,True
122,É necessária ponderação entre a pontuação técnica e a de preço em uma licitação do tipo técnica e preço?,LLM,5,53641,53641_1,0.8834428191184998,3.0,True
122,É necessária ponderação entre a pontuação técnica e a de preço em uma licitação do tipo técnica e preço?,LLM,6,54860,54860_4,0.8820875883102417,,False
122,É necessária ponderação entre a pontuação técnica e a de preço em uma licitação do tipo técnica e preço?,LLM,7,21207,21207_0,0.8816865682601929,,False
122,É necessária ponderação entre a pontuação técnica e a de preço em uma licitação do tipo técnica e preço?,LLM,8,20586,20586_0,0.8814762234687805,,False
122,É necessária ponderação entre a pontuação técnica e a de preço em uma licitação do tipo técnica e preço?,LLM,9,20969,20969_0,0.8813369274139404,,False
122,É necessária ponderação entre a pontuação técnica e a de preço em uma licitação do tipo técnica e preço?,LLM,10,32994,32994_0,0.8807023763656616,,False
123,Como a pontuação desarrazoada pode limitar a competitividade nas licitações do tipo técnica e preço?,LLM,1,33082,33082_1,0.8857021927833557,3.0,True
123,Como a pontuação desarrazoada pode limitar a competitividade nas licitações do tipo técnica e preço?,LLM,2,20871,20871_0,0.8803135752677917,2.0,True
123,Como a pontuação desarrazoada pode limitar a competitividade nas licitações do tipo técnica e preço?,LLM,3,20586,20586_0,0.8761796951293945,,False
123,Como a pontuação desarrazoada pode limitar a competitividade nas licitações do tipo técnica e preço?,LLM,4,20970,20970_0,0.8740018606185913,,False
123,Como a pontuação desarrazoada pode limitar a competitividade nas licitações do tipo técnica e preço?,LLM,5,31593,31593_1,0.8732013702392578,,False
123,Como a pontuação desarrazoada pode limitar a competitividade nas licitações do tipo técnica e preço?,LLM,6,31669,31669_0,0.8729665279388428,,False
123,Como a pontuação desarrazoada pode limitar a competitividade nas licitações do tipo técnica e preço?,LLM,7,33114,33114_2,0.8726455569267273,,False
123,Como a pontuação desarrazoada pode limitar a competitividade nas licitações do tipo técnica e preço?,LLM,8,20585,20585_0,0.8717339038848877,,False
123,Como a pontuação desarrazoada pode limitar a competitividade nas licitações do tipo técnica e preço?,LLM,9,21923,21923_0,0.8714160323143005,,False
123,Como a pontuação desarrazoada pode limitar a competitividade nas licitações do tipo técnica e preço?,LLM,10,34206,34206_0,0.8709641098976135,,False
124,É possível prorrogar um contrato administrativo fora do término do prazo de vigência?,LLM,1,18409,18409_0,0.8874661922454834,,False
124,É possível prorrogar um contrato administrativo fora do término do prazo de vigência?,LLM,2,34096,34096_0,0.8858585953712463,,False
124,É possível prorrogar um contrato administrativo fora do término do prazo de vigência?,LLM,3,31061,31061_0,0.8848241567611694,2.0,True
124,É possível prorrogar um contrato administrativo fora do término do prazo de vigência?,LLM,4,17231,17231_1,0.8841225504875183,,False
124,É possível prorrogar um contrato administrativo fora do término do prazo de vigência?,LLM,5,14508,14508_0,0.8824300169944763,2.0,True
124,É possível prorrogar um contrato administrativo fora do término do prazo de vigência?,LLM,6,18954,18954_0,0.8823748826980591,,False
124,É possível prorrogar um contrato administrativo fora do término do prazo de vigência?,LLM,7,18028,18028_0,0.8816168904304504,,False
124,É possível prorrogar um contrato administrativo fora do término do prazo de vigência?,LLM,8,34194,34194_0,0.8805671334266663,,False
124,É possível prorrogar um contrato administrativo fora do término do prazo de vigência?,LLM,9,18369,18369_0,0.8798556923866272,,False
124,É possível prorrogar um contrato administrativo fora do término do prazo de vigência?,LLM,10,31058,31058_0,0.8796334266662598,,False
125,Qual é o problema na exigência de atestado de capacidade técnica para contratação de serviços advocatícios por conselho de fiscalização profissional?,LLM,1,105994,105994_0,0.8803246021270752,3.0,True
125,Qual é o problema na exigência de atestado de capacidade técnica para contratação de serviços advocatícios por conselho de fiscalização profissional?,LLM,2,17017,17017_3,0.8797605037689209,2.0,True
125,Qual é o problema na exigência de atestado de capacidade técnica para contratação de serviços advocatícios por conselho de fiscalização profissional?,LLM,3,25628,25628_0,0.8779335618019104,,False
125,Qual é o problema na exigência de atestado de capacidade técnica para contratação de serviços advocatícios por conselho de fiscalização profissional?,LLM,4,33095,33095_0,0.8733553886413574,,False
125,Qual é o problema na exigência de atestado de capacidade técnica para contratação de serviços advocatícios por conselho de fiscalização profissional?,LLM,5,33076,33076_2,0.8703774213790894,,False
125,Qual é o problema na exigência de atestado de capacidade técnica para contratação de serviços advocatícios por conselho de fiscalização profissional?,LLM,6,79794,79794_2,0.869701623916626,,False
125,Qual é o problema na exigência de atestado de capacidade técnica para contratação de serviços advocatícios por conselho de fiscalização profissional?,LLM,7,135758,135758_4,0.8689912557601929,,False
125,Qual é o problema na exigência de atestado de capacidade técnica para contratação de serviços advocatícios por conselho de fiscalização profissional?,LLM,8,18291,18291_0,0.8683203458786011,,False
125,Qual é o problema na exigência de atestado de capacidade técnica para contratação de serviços advocatícios por conselho de fiscalização profissional?,LLM,9,21823,21823_0,0.8678159713745117,,False
125,Qual é o problema na exigência de atestado de capacidade técnica para contratação de serviços advocatícios por conselho de fiscalização profissional?,LLM,10,128212,128212_2,0.8673571348190308,,False
126,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",LLM,1,41098,41098_0,0.8581745624542236,,False
126,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",LLM,2,32035,32035_0,0.8556371331214905,,False
126,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",LLM,3,33575,33575_1,0.8531382083892822,,False
126,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",LLM,4,1846,1846_1,0.8518880605697632,3.0,True
126,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",LLM,5,33621,33621_1,0.8508273363113403,3.0,True
126,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",LLM,6,93703,93703_2,0.849984347820282,,False
126,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",LLM,7,32034,32034_0,0.8498625755310059,3.0,True
126,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",LLM,8,29831,29831_4,0.8495678901672363,,False
126,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",LLM,9,32020,32020_0,0.8487248420715332,,False
126,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",LLM,10,29832,29832_4,0.8484104871749878,3.0,True
127,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,LLM,1,18012,18012_0,0.849692702293396,,False
127,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,LLM,2,18370,18370_2,0.8471980094909668,,False
127,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,LLM,3,31790,31790_0,0.8470442891120911,,False
127,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,LLM,4,116893,116893_0,0.8468372821807861,,False
127,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,LLM,5,18816,18816_1,0.8454070091247559,,False
127,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,LLM,6,60328,60328_2,0.845259428024292,,False
127,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,LLM,7,17137,17137_0,0.84486985206604,3.0,True
127,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,LLM,8,107859,107859_3,0.8442615270614624,1.0,True
127,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,LLM,9,146358,146358_5,0.8442091941833496,,False
127,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,LLM,10,92043,92043_1,0.8437545299530029,,False
128,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,LLM,1,14895,14895_0,0.8708583116531372,2.0,True
128,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,LLM,2,18241,18241_4,0.8690875768661499,,False
128,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,LLM,3,14555,14555_0,0.8686946034431458,,False
128,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,LLM,4,35620,35620_0,0.8677515983581543,1.0,True
128,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,LLM,5,71456,71456_0,0.8673096895217896,2.0,True
128,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,LLM,6,147395,147395_3,0.8662422895431519,,False
128,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,LLM,7,13226,13226_1,0.86473149061203,,False
128,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,LLM,8,47183,47183_0,0.8630768060684204,1.0,True
128,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,LLM,9,74655,74655_1,0.8625973463058472,,False
128,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,LLM,10,67011,67011_6,0.862136721611023,3.0,True
129,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",LLM,1,31507,31507_1,0.8702105283737183,3.0,True
129,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",LLM,2,34290,34290_0,0.867010235786438,3.0,True
129,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",LLM,3,32925,32925_0,0.8628547787666321,2.0,True
129,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",LLM,4,81913,81913_1,0.8574699759483337,,False
129,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",LLM,5,39676,39676_1,0.857018232345581,,False
129,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",LLM,6,18191,18191_1,0.8566097617149353,,False
129,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",LLM,7,18218,18218_0,0.8550231456756592,,False
129,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",LLM,8,18848,18848_0,0.8545897006988525,,False
129,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",LLM,9,92814,92814_6,0.8544986248016357,,False
129,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",LLM,10,34227,34227_0,0.8533385992050171,,False
130,Qual é a diferença entre reajuste de preços e repactuação?,LLM,1,17262,17262_1,0.8673923015594482,2.0,True
130,Qual é a diferença entre reajuste de preços e repactuação?,LLM,2,31104,31104_0,0.867280125617981,3.0,True
130,Qual é a diferença entre reajuste de preços e repactuação?,LLM,3,31108,31108_1,0.8627057075500488,3.0,True
130,Qual é a diferença entre reajuste de preços e repactuação?,LLM,4,34213,34213_0,0.8577247262001038,,False
130,Qual é a diferença entre reajuste de preços e repactuação?,LLM,5,9751,9751_2,0.853741466999054,2.0,True
130,Qual é a diferença entre reajuste de preços e repactuação?,LLM,6,19353,19353_0,0.8533243536949158,,False
130,Qual é a diferença entre reajuste de preços e repactuação?,LLM,7,31105,31105_1,0.8533149361610413,,False
130,Qual é a diferença entre reajuste de preços e repactuação?,LLM,8,18416,18416_0,0.8468136787414551,,False
130,Qual é a diferença entre reajuste de preços e repactuação?,LLM,9,18080,18080_0,0.8462940454483032,,False
130,Qual é a diferença entre reajuste de preços e repactuação?,LLM,10,34098,34098_0,0.8433565497398376,,False
131,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,LLM,1,42820,42820_3,0.8708620071411133,3.0,True
131,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,LLM,2,42822,42822_2,0.8687423467636108,,False
131,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,LLM,3,42821,42821_2,0.866280734539032,3.0,True
131,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,LLM,4,42819,42819_2,0.8591591119766235,,False
131,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,LLM,5,83622,83622_4,0.8579521179199219,,False
131,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,LLM,6,18402,18402_2,0.8554097414016724,,False
131,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,LLM,7,42659,42659_10,0.8545515537261963,,False
131,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,LLM,8,21117,21117_2,0.8523171544075012,,False
131,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,LLM,9,18416,18416_1,0.8523118495941162,1.0,True
131,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,LLM,10,104189,104189_1,0.8522254228591919,,False
132,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,LLM,1,18386,18386_0,0.8720762133598328,2.0,True
132,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,LLM,2,17220,17220_0,0.8659954071044922,3.0,True
132,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,LLM,3,17258,17258_0,0.8598020672798157,,False
132,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,LLM,4,97198,97198_0,0.8584834933280945,,False
132,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,LLM,5,17213,17213_2,0.8582408428192139,,False
132,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,LLM,6,43957,43957_0,0.8556867837905884,,False
132,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,LLM,7,17289,17289_0,0.8548977375030518,,False
132,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,LLM,8,122652,122652_0,0.853805661201477,,False
132,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,LLM,9,126940,126940_0,0.853596031665802,,False
132,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,LLM,10,27849,27849_1,0.8534572720527649,,False
133,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,LLM,1,31071,31071_0,0.8715161681175232,,False
133,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,LLM,2,19450,19450_0,0.8654464483261108,,False
133,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,LLM,3,62634,62634_3,0.8645253777503967,,False
133,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,LLM,4,15413,15413_1,0.8644067645072937,,False
133,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,LLM,5,16124,16124_0,0.8642940521240234,,False
133,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,LLM,6,17215,17215_0,0.8632785677909851,,False
133,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,LLM,7,18412,18412_0,0.8630193471908569,,False
133,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,LLM,8,75821,75821_3,0.8628010749816895,,False
133,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,LLM,9,81998,81998_2,0.8627288341522217,,False
133,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,LLM,10,15042,15042_1,0.8624906539916992,,False
134,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,LLM,1,33936,33936_1,0.8716886639595032,,False
134,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,LLM,2,56336,56336_2,0.8689436912536621,,False
134,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,LLM,3,22116,22116_0,0.8681091070175171,,False
134,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,LLM,4,26874,26874_0,0.8678091168403625,2.0,True
134,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,LLM,5,17107,17107_1,0.8674032688140869,,False
134,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,LLM,6,85539,85539_1,0.8665651082992554,2.0,True
134,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,LLM,7,22108,22108_0,0.866351842880249,3.0,True
134,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,LLM,8,80979,80979_2,0.8660523891448975,3.0,True
134,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,LLM,9,31683,31683_0,0.8658586740493774,,False
134,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,LLM,10,7892,7892_3,0.8658276796340942,,False
135,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,LLM,1,22781,22781_0,0.8911606073379517,3.0,True
135,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,LLM,2,33082,33082_0,0.8815801739692688,,False
135,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,LLM,3,33937,33937_0,0.8809847831726074,,False
135,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,LLM,4,33083,33083_0,0.8802958726882935,3.0,True
135,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,LLM,5,34211,34211_0,0.8777408599853516,,False
135,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,LLM,6,31669,31669_0,0.877422034740448,3.0,True
135,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,LLM,7,31689,31689_0,0.8757198452949524,,False
135,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,LLM,8,34126,34126_2,0.8752554655075073,,False
135,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,LLM,9,22841,22841_0,0.8751751184463501,,False
135,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,LLM,10,22777,22777_0,0.8751056790351868,2.0,True
136,Um erro material deve levar à desclassificação antecipada da proposta?,LLM,1,23590,23590_4,0.8743106126785278,,False
136,Um erro material deve levar à desclassificação antecipada da proposta?,LLM,2,40621,40621_0,0.8695423603057861,,False
136,Um erro material deve levar à desclassificação antecipada da proposta?,LLM,3,18309,18309_0,0.868694543838501,,False
136,Um erro material deve levar à desclassificação antecipada da proposta?,LLM,4,54797,54797_4,0.8680115938186646,,False
136,Um erro material deve levar à desclassificação antecipada da proposta?,LLM,5,18264,18264_0,0.8674325942993164,2.0,True
136,Um erro material deve levar à desclassificação antecipada da proposta?,LLM,6,74550,74550_3,0.8668763637542725,,False
136,Um erro material deve levar à desclassificação antecipada da proposta?,LLM,7,20558,20558_0,0.8666982650756836,,False
136,Um erro material deve levar à desclassificação antecipada da proposta?,LLM,8,17963,17963_1,0.8666490316390991,,False
136,Um erro material deve levar à desclassificação antecipada da proposta?,LLM,9,17181,17181_0,0.8659155964851379,,False
136,Um erro material deve levar à desclassificação antecipada da proposta?,LLM,10,17180,17180_0,0.8653164505958557,,False
137,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,LLM,1,113541,113541_6,0.8687260746955872,3.0,True
137,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,LLM,2,131507,131507_4,0.863864541053772,,False
137,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,LLM,3,131880,131880_3,0.8561645746231079,3.0,True
137,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,LLM,4,102918,102918_3,0.855947732925415,,False
137,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,LLM,5,63706,63706_0,0.8548406362533569,,False
137,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,LLM,6,18301,18301_0,0.8531785011291504,,False
137,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,LLM,7,17017,17017_1,0.8530029058456421,,False
137,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,LLM,8,48260,48260_3,0.8527796268463135,,False
137,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,LLM,9,22147,22147_0,0.852739155292511,,False
137,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,LLM,10,116113,116113_2,0.8523557186126709,,False
138,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,LLM,1,22780,22780_3,0.8867262601852417,3.0,True
138,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,LLM,2,22144,22144_0,0.8656430244445801,,False
138,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,LLM,3,22149,22149_2,0.8652830123901367,3.0,True
138,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,LLM,4,21919,21919_1,0.8646003007888794,,False
138,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,LLM,5,34242,34242_2,0.8636143207550049,,False
138,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,LLM,6,111333,111333_4,0.8617789149284363,,False
138,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,LLM,7,21939,21939_0,0.860550045967102,3.0,True
138,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,LLM,8,14495,14495_0,0.8595897555351257,,False
138,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,LLM,9,128556,128556_2,0.8592507839202881,,False
138,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,LLM,10,33093,33093_0,0.8592486381530762,,False
139,Qual a extensão da sanção de impedimento de licitar e contratar?,LLM,1,11624,11624_1,0.8675755262374878,,False
139,Qual a extensão da sanção de impedimento de licitar e contratar?,LLM,2,16918,16918_0,0.8657019734382629,,False
139,Qual a extensão da sanção de impedimento de licitar e contratar?,LLM,3,68667,68667_2,0.8648395538330078,3.0,True
139,Qual a extensão da sanção de impedimento de licitar e contratar?,LLM,4,68687,68687_2,0.863879919052124,,False
139,Qual a extensão da sanção de impedimento de licitar e contratar?,LLM,5,11678,11678_1,0.8629716634750366,,False
139,Qual a extensão da sanção de impedimento de licitar e contratar?,LLM,6,34995,34995_3,0.8605989217758179,3.0,True
139,Qual a extensão da sanção de impedimento de licitar e contratar?,LLM,7,38824,38824_0,0.8603507280349731,3.0,True
139,Qual a extensão da sanção de impedimento de licitar e contratar?,LLM,8,34773,34773_0,0.8600754141807556,,False
139,Qual a extensão da sanção de impedimento de licitar e contratar?,LLM,9,34633,34633_0,0.8597778677940369,,False
139,Qual a extensão da sanção de impedimento de licitar e contratar?,LLM,10,44313,44313_0,0.8596130609512329,,False
140,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,LLM,1,135758,135758_8,0.880240797996521,3.0,True
140,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,LLM,2,79794,79794_3,0.8718893527984619,3.0,True
140,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,LLM,3,31672,31672_0,0.8710758686065674,,False
140,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,LLM,4,22773,22773_0,0.8709632158279419,,False
140,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,LLM,5,128212,128212_1,0.8684983253479004,,False
140,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,LLM,6,22779,22779_1,0.8666483163833618,,False
140,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,LLM,7,111333,111333_4,0.8663351535797119,,False
140,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,LLM,8,31683,31683_0,0.8661648035049438,,False
140,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,LLM,9,25230,25230_1,0.8653128147125244,,False
140,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,LLM,10,104234,104234_0,0.8648685216903687,,False
141,Qual a finalidade do controle das autorizações de adesão?,LLM,1,14280,14280_0,0.8425157070159912,,False
141,Qual a finalidade do controle das autorizações de adesão?,LLM,2,14254,14254_1,0.8378610610961914,,False
141,Qual a finalidade do controle das autorizações de adesão?,LLM,3,20840,20840_4,0.8347569704055786,,False
141,Qual a finalidade do controle das autorizações de adesão?,LLM,4,28965,28965_0,0.8327136039733887,,False
141,Qual a finalidade do controle das autorizações de adesão?,LLM,5,31368,31368_1,0.8322658538818359,,False
141,Qual a finalidade do controle das autorizações de adesão?,LLM,6,42169,42169_1,0.832082986831665,,False
141,Qual a finalidade do controle das autorizações de adesão?,LLM,7,14917,14917_2,0.8319815993309021,,False
141,Qual a finalidade do controle das autorizações de adesão?,LLM,8,77927,77927_0,0.831373929977417,,False
141,Qual a finalidade do controle das autorizações de adesão?,LLM,9,29414,29414_0,0.8313708305358887,,False
141,Qual a finalidade do controle das autorizações de adesão?,LLM,10,25478,25478_1,0.830847442150116,,False
142,Em que situações a apresentação do alvará de funcionamento é permitida na habilitação jurídica?,LLM,1,40328,40328_1,0.8674169182777405,3.0,True
142,Em que situações a apresentação do alvará de funcionamento é permitida na habilitação jurídica?,LLM,2,45379,45379_1,0.8633175492286682,3.0,True
142,Em que situações a apresentação do alvará de funcionamento é permitida na habilitação jurídica?,LLM,3,131507,131507_5,0.8513566851615906,,False
142,Em que situações a apresentação do alvará de funcionamento é permitida na habilitação jurídica?,LLM,4,21908,21908_0,0.8506319522857666,,False
142,Em que situações a apresentação do alvará de funcionamento é permitida na habilitação jurídica?,LLM,5,31357,31357_0,0.8502175807952881,,False
142,Em que situações a apresentação do alvará de funcionamento é permitida na habilitação jurídica?,LLM,6,22773,22773_0,0.8495767116546631,,False
