query_id,source,pergunta,rank_final,doc_id,rank_rag,rank_graphrag,rrf_rag,rrf_graphrag,score_final_rrf,origem,qrel_score,julgado,relevante_binario
126,LLM,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",3,33621,5.0,1.0,0.015384615384615385,0.01639344262295082,0.03177805800756621,ambos,3.0,True,True
126,LLM,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",4,32034,7.0,3.0,0.014925373134328358,0.015873015873015872,0.030798389007344232,ambos,3.0,True,True
126,LLM,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",5,1846,4.0,7.0,0.015625,0.014925373134328358,0.03055037313432836,ambos,3.0,True,True
126,LLM,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",6,93703,6.0,8.0,0.015151515151515152,0.014705882352941176,0.029857397504456328,ambos,,False,False
126,LLM,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",7,29832,10.0,5.0,0.014285714285714285,0.015384615384615385,0.02967032967032967,ambos,3.0,True,True
126,LLM,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",8,32020,9.0,6.0,0.014492753623188406,0.015151515151515152,0.02964426877470356,ambos,,False,False
126,LLM,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",9,33575,3.0,,0.015873015873015872,0.0,0.015873015873015872,rag,,False,False
126,LLM,"É necessária reposição de importâncias indevidamente percebidas, de boa-fé, por servidores, em virtude de erro escusável de interpretação de lei por parte do órgão/entidade?",10,29831,8.0,,0.014705882352941176,0.0,0.014705882352941176,rag,,False,False
127,LLM,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,1,116893,4.0,1.0,0.015625,0.01639344262295082,0.032018442622950824,ambos,,False,False
127,LLM,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,2,60328,6.0,2.0,0.015151515151515152,0.016129032258064516,0.03128054740957967,ambos,,False,False
127,LLM,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,3,17137,7.0,3.0,0.014925373134328358,0.015873015873015872,0.030798389007344232,ambos,3.0,True,True
127,LLM,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,4,18012,1.0,10.0,0.01639344262295082,0.014285714285714285,0.030679156908665108,ambos,,False,False
127,LLM,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,5,18816,5.0,7.0,0.015384615384615385,0.014925373134328358,0.030309988518943745,ambos,,False,False
127,LLM,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,6,107859,8.0,5.0,0.014705882352941176,0.015384615384615385,0.030090497737556562,ambos,1.0,True,True
127,LLM,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,7,92043,10.0,4.0,0.014285714285714285,0.015625,0.029910714285714284,ambos,,False,False
127,LLM,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,8,18370,2.0,,0.016129032258064516,0.0,0.016129032258064516,rag,,False,False
127,LLM,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,9,31790,3.0,,0.015873015873015872,0.0,0.015873015873015872,rag,,False,False
127,LLM,É possível aquisição direta quando a falta de produto ou serviço pode colocar em risco a saúde das pessoas?,10,18187,,6.0,0.0,0.015151515151515152,0.015151515151515152,graphrag,,False,False
128,LLM,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,1,14895,1.0,2.0,0.01639344262295082,0.016129032258064516,0.03252247488101534,ambos,2.0,True,True
128,LLM,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,2,18241,2.0,1.0,0.016129032258064516,0.01639344262295082,0.03252247488101534,ambos,,False,False
128,LLM,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,3,14555,3.0,4.0,0.015873015873015872,0.015625,0.03149801587301587,ambos,,False,False
128,LLM,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,4,71456,5.0,3.0,0.015384615384615385,0.015873015873015872,0.03125763125763126,ambos,2.0,True,True
128,LLM,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,5,13226,7.0,6.0,0.014925373134328358,0.015151515151515152,0.03007688828584351,ambos,,False,False
128,LLM,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,6,35620,4.0,10.0,0.015625,0.014285714285714285,0.029910714285714284,ambos,1.0,True,True
128,LLM,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,7,67011,10.0,8.0,0.014285714285714285,0.014705882352941176,0.028991596638655463,ambos,3.0,True,True
128,LLM,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,8,19398,,5.0,0.0,0.015384615384615385,0.015384615384615385,graphrag,2.0,True,True
128,LLM,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,9,147395,6.0,,0.015151515151515152,0.0,0.015151515151515152,rag,,False,False
128,LLM,É obrigatória a divulgação dos preços estimados no edital nos pregões para aquisição de medicamentos?,10,17173,,7.0,0.0,0.014925373134328358,0.014925373134328358,graphrag,,False,False
129,LLM,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",1,31507,1.0,1.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,ambos,3.0,True,True
129,LLM,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",2,34290,2.0,2.0,0.016129032258064516,0.016129032258064516,0.03225806451612903,ambos,3.0,True,True
129,LLM,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",3,32925,3.0,3.0,0.015873015873015872,0.015873015873015872,0.031746031746031744,ambos,2.0,True,True
129,LLM,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",4,18218,7.0,4.0,0.014925373134328358,0.015625,0.03055037313432836,ambos,,False,False
129,LLM,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",5,18191,6.0,5.0,0.015151515151515152,0.015384615384615385,0.030536130536130537,ambos,,False,False
129,LLM,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",6,39676,5.0,7.0,0.015384615384615385,0.014925373134328358,0.030309988518943745,ambos,,False,False
129,LLM,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",7,81913,4.0,,0.015625,0.0,0.015625,rag,,False,False
129,LLM,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",8,18217,,6.0,0.0,0.015151515151515152,0.015151515151515152,graphrag,,False,False
129,LLM,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",9,18848,8.0,,0.014705882352941176,0.0,0.014705882352941176,rag,,False,False
129,LLM,"A contratação de professores, conferencistas ou instrutores para ministrar cursos de treinamento ou aperfeiçoamento de pessoal se enquadra na inexigibilidade de licitação?",10,18818,,8.0,0.0,0.014705882352941176,0.014705882352941176,graphrag,,False,False
130,LLM,Qual é a diferença entre reajuste de preços e repactuação?,1,17262,1.0,1.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,ambos,2.0,True,True
130,LLM,Qual é a diferença entre reajuste de preços e repactuação?,2,34213,4.0,3.0,0.015625,0.015873015873015872,0.03149801587301587,ambos,,False,False
130,LLM,Qual é a diferença entre reajuste de preços e repactuação?,3,31104,2.0,6.0,0.016129032258064516,0.015151515151515152,0.03128054740957967,ambos,3.0,True,True
130,LLM,Qual é a diferença entre reajuste de preços e repactuação?,4,31105,7.0,2.0,0.014925373134328358,0.016129032258064516,0.031054405392392875,ambos,,False,False
130,LLM,Qual é a diferença entre reajuste de preços e repactuação?,5,31108,3.0,8.0,0.015873015873015872,0.014705882352941176,0.03057889822595705,ambos,3.0,True,True
130,LLM,Qual é a diferença entre reajuste de preços e repactuação?,6,9751,5.0,7.0,0.015384615384615385,0.014925373134328358,0.030309988518943745,ambos,2.0,True,True
130,LLM,Qual é a diferença entre reajuste de preços e repactuação?,7,18080,9.0,4.0,0.014492753623188406,0.015625,0.030117753623188408,ambos,,False,False
130,LLM,Qual é a diferença entre reajuste de preços e repactuação?,8,18416,8.0,5.0,0.014705882352941176,0.015384615384615385,0.030090497737556562,ambos,,False,False
130,LLM,Qual é a diferença entre reajuste de preços e repactuação?,9,19353,6.0,9.0,0.015151515151515152,0.014492753623188406,0.02964426877470356,ambos,,False,False
130,LLM,Qual é a diferença entre reajuste de preços e repactuação?,10,34098,10.0,,0.014285714285714285,0.0,0.014285714285714285,rag,,False,False
131,LLM,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,1,42820,1.0,1.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,ambos,3.0,True,True
131,LLM,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,2,42822,2.0,2.0,0.016129032258064516,0.016129032258064516,0.03225806451612903,ambos,,False,False
131,LLM,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,3,42821,3.0,3.0,0.015873015873015872,0.015873015873015872,0.031746031746031744,ambos,3.0,True,True
131,LLM,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,4,42819,4.0,4.0,0.015625,0.015625,0.03125,ambos,,False,False
131,LLM,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,5,83622,5.0,6.0,0.015384615384615385,0.015151515151515152,0.030536130536130537,ambos,,False,False
131,LLM,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,6,42659,7.0,5.0,0.014925373134328358,0.015384615384615385,0.030309988518943745,ambos,,False,False
131,LLM,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,7,104189,10.0,7.0,0.014285714285714285,0.014925373134328358,0.029211087420042643,ambos,,False,False
131,LLM,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,8,18402,6.0,,0.015151515151515152,0.0,0.015151515151515152,rag,,False,False
131,LLM,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,9,21117,8.0,,0.014705882352941176,0.0,0.014705882352941176,rag,,False,False
131,LLM,É possível a aplicação da recomposição mesmo após a aplicação do reajuste previsto no contrato?,10,97730,,8.0,0.0,0.014705882352941176,0.014705882352941176,graphrag,,False,False
132,LLM,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,1,18386,1.0,3.0,0.01639344262295082,0.015873015873015872,0.032266458495966696,ambos,2.0,True,True
132,LLM,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,2,17220,2.0,2.0,0.016129032258064516,0.016129032258064516,0.03225806451612903,ambos,3.0,True,True
132,LLM,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,3,97198,4.0,1.0,0.015625,0.01639344262295082,0.032018442622950824,ambos,,False,False
132,LLM,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,4,17258,3.0,5.0,0.015873015873015872,0.015384615384615385,0.03125763125763126,ambos,,False,False
132,LLM,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,5,17213,5.0,4.0,0.015384615384615385,0.015625,0.031009615384615385,ambos,,False,False
132,LLM,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,6,43957,6.0,7.0,0.015151515151515152,0.014925373134328358,0.03007688828584351,ambos,,False,False
132,LLM,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,7,122652,8.0,6.0,0.014705882352941176,0.015151515151515152,0.029857397504456328,ambos,,False,False
132,LLM,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,8,126940,9.0,8.0,0.014492753623188406,0.014705882352941176,0.02919863597612958,ambos,,False,False
132,LLM,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,9,17289,7.0,,0.014925373134328358,0.0,0.014925373134328358,rag,,False,False
132,LLM,A retenção de pagamentos é permitida em caso de perda da regularidade fiscal?,10,97654,,9.0,0.0,0.014492753623188406,0.014492753623188406,graphrag,,False,False
133,LLM,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,1,31071,1.0,1.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,ambos,,False,False
133,LLM,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,2,15413,4.0,2.0,0.015625,0.016129032258064516,0.031754032258064516,ambos,,False,False
133,LLM,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,3,62634,3.0,3.0,0.015873015873015872,0.015873015873015872,0.031746031746031744,ambos,,False,False
133,LLM,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,4,19450,2.0,5.0,0.016129032258064516,0.015384615384615385,0.0315136476426799,ambos,,False,False
133,LLM,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,5,16124,5.0,4.0,0.015384615384615385,0.015625,0.031009615384615385,ambos,,False,False
133,LLM,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,6,18412,7.0,6.0,0.014925373134328358,0.015151515151515152,0.03007688828584351,ambos,,False,False
133,LLM,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,7,17215,6.0,8.0,0.015151515151515152,0.014705882352941176,0.029857397504456328,ambos,,False,False
133,LLM,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,8,75821,8.0,7.0,0.014705882352941176,0.014925373134328358,0.029631255487269532,ambos,,False,False
133,LLM,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,9,15042,10.0,9.0,0.014285714285714285,0.014492753623188406,0.02877846790890269,ambos,,False,False
133,LLM,Por que despesas desnecessárias e anteriores à celebração do contrato são consideradas irregulares?,10,81998,9.0,,0.014492753623188406,0.0,0.014492753623188406,rag,,False,False
134,LLM,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,1,26874,4.0,1.0,0.015625,0.01639344262295082,0.032018442622950824,ambos,2.0,True,True
134,LLM,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,2,22116,3.0,3.0,0.015873015873015872,0.015873015873015872,0.031746031746031744,ambos,,False,False
134,LLM,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,3,80979,8.0,2.0,0.014705882352941176,0.016129032258064516,0.030834914611005692,ambos,3.0,True,True
134,LLM,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,4,33936,1.0,10.0,0.01639344262295082,0.014285714285714285,0.030679156908665108,ambos,,False,False
134,LLM,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,5,85539,6.0,5.0,0.015151515151515152,0.015384615384615385,0.030536130536130537,ambos,2.0,True,True
134,LLM,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,6,22108,7.0,8.0,0.014925373134328358,0.014705882352941176,0.029631255487269532,ambos,3.0,True,True
134,LLM,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,7,31683,9.0,7.0,0.014492753623188406,0.014925373134328358,0.029418126757516764,ambos,,False,False
134,LLM,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,8,56336,2.0,,0.016129032258064516,0.0,0.016129032258064516,rag,,False,False
134,LLM,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,9,25267,,4.0,0.0,0.015625,0.015625,graphrag,,False,False
134,LLM,Como o vínculo trabalhista ou societário pré-existente afeta a competitividade das licitantes no certame licitatório?,10,17107,5.0,,0.015384615384615385,0.0,0.015384615384615385,rag,,False,False
135,LLM,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,1,22781,1.0,4.0,0.01639344262295082,0.015625,0.032018442622950824,ambos,3.0,True,True
135,LLM,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,2,33937,3.0,2.0,0.015873015873015872,0.016129032258064516,0.03200204813108039,ambos,,False,False
135,LLM,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,3,31669,6.0,1.0,0.015151515151515152,0.01639344262295082,0.031544957774465976,ambos,3.0,True,True
135,LLM,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,4,34211,5.0,3.0,0.015384615384615385,0.015873015873015872,0.03125763125763126,ambos,,False,False
135,LLM,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,5,33082,2.0,7.0,0.016129032258064516,0.014925373134328358,0.031054405392392875,ambos,,False,False
135,LLM,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,6,33083,4.0,5.0,0.015625,0.015384615384615385,0.031009615384615385,ambos,3.0,True,True
135,LLM,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,7,34134,,6.0,0.0,0.015151515151515152,0.015151515151515152,graphrag,,False,False
135,LLM,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,8,31689,7.0,,0.014925373134328358,0.0,0.014925373134328358,rag,,False,False
135,LLM,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,9,34126,8.0,,0.014705882352941176,0.0,0.014705882352941176,rag,,False,False
135,LLM,É permitido atribuir pontuação a uma empresa licitante nas licitações de técnica e preço com base na posse de determinados tipos de profissionais em seu quadro permanente?,10,22854,,8.0,0.0,0.014705882352941176,0.014705882352941176,graphrag,2.0,True,True
136,LLM,Um erro material deve levar à desclassificação antecipada da proposta?,1,23590,1.0,4.0,0.01639344262295082,0.015625,0.032018442622950824,ambos,,False,False
136,LLM,Um erro material deve levar à desclassificação antecipada da proposta?,2,40621,2.0,3.0,0.016129032258064516,0.015873015873015872,0.03200204813108039,ambos,,False,False
136,LLM,Um erro material deve levar à desclassificação antecipada da proposta?,3,54797,4.0,2.0,0.015625,0.016129032258064516,0.031754032258064516,ambos,,False,False
136,LLM,Um erro material deve levar à desclassificação antecipada da proposta?,4,17180,10.0,1.0,0.014285714285714285,0.01639344262295082,0.030679156908665108,ambos,,False,False
136,LLM,Um erro material deve levar à desclassificação antecipada da proposta?,5,18309,3.0,8.0,0.015873015873015872,0.014705882352941176,0.03057889822595705,ambos,,False,False
136,LLM,Um erro material deve levar à desclassificação antecipada da proposta?,6,74550,6.0,5.0,0.015151515151515152,0.015384615384615385,0.030536130536130537,ambos,,False,False
136,LLM,Um erro material deve levar à desclassificação antecipada da proposta?,7,17181,9.0,6.0,0.014492753623188406,0.015151515151515152,0.02964426877470356,ambos,,False,False
136,LLM,Um erro material deve levar à desclassificação antecipada da proposta?,8,17963,8.0,10.0,0.014705882352941176,0.014285714285714285,0.028991596638655463,ambos,,False,False
136,LLM,Um erro material deve levar à desclassificação antecipada da proposta?,9,18264,5.0,,0.015384615384615385,0.0,0.015384615384615385,rag,2.0,True,True
136,LLM,Um erro material deve levar à desclassificação antecipada da proposta?,10,20558,7.0,,0.014925373134328358,0.0,0.014925373134328358,rag,,False,False
137,LLM,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,1,113541,1.0,2.0,0.01639344262295082,0.016129032258064516,0.03252247488101534,ambos,3.0,True,True
137,LLM,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,2,131507,2.0,1.0,0.016129032258064516,0.01639344262295082,0.03252247488101534,ambos,,False,False
137,LLM,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,3,102918,4.0,3.0,0.015625,0.015873015873015872,0.03149801587301587,ambos,,False,False
137,LLM,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,4,131880,3.0,5.0,0.015873015873015872,0.015384615384615385,0.03125763125763126,ambos,3.0,True,True
137,LLM,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,5,63706,5.0,4.0,0.015384615384615385,0.015625,0.031009615384615385,ambos,,False,False
137,LLM,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,6,18301,6.0,7.0,0.015151515151515152,0.014925373134328358,0.03007688828584351,ambos,,False,False
137,LLM,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,7,48260,8.0,6.0,0.014705882352941176,0.015151515151515152,0.029857397504456328,ambos,,False,False
137,LLM,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,8,17017,7.0,9.0,0.014925373134328358,0.014492753623188406,0.029418126757516764,ambos,,False,False
137,LLM,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,9,22147,9.0,8.0,0.014492753623188406,0.014705882352941176,0.02919863597612958,ambos,,False,False
137,LLM,Há vedação à inclusão de novo documento destinado a atestar condição de habilitação preexistente em sede de diligência?,10,116113,10.0,,0.014285714285714285,0.0,0.014285714285714285,rag,,False,False
138,LLM,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,1,22780,1.0,1.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,ambos,3.0,True,True
138,LLM,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,2,22149,3.0,3.0,0.015873015873015872,0.015873015873015872,0.031746031746031744,ambos,3.0,True,True
138,LLM,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,3,21939,7.0,2.0,0.014925373134328358,0.016129032258064516,0.031054405392392875,ambos,3.0,True,True
138,LLM,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,4,128556,9.0,4.0,0.014492753623188406,0.015625,0.030117753623188408,ambos,,False,False
138,LLM,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,5,111333,6.0,7.0,0.015151515151515152,0.014925373134328358,0.03007688828584351,ambos,,False,False
138,LLM,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,6,14495,8.0,8.0,0.014705882352941176,0.014705882352941176,0.029411764705882353,ambos,,False,False
138,LLM,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,7,22144,2.0,,0.016129032258064516,0.0,0.016129032258064516,rag,,False,False
138,LLM,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,8,21919,4.0,,0.015625,0.0,0.015625,rag,,False,False
138,LLM,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,9,34242,5.0,,0.015384615384615385,0.0,0.015384615384615385,rag,,False,False
138,LLM,A exigência de comprovação de quantitativos mínimos em obras ou serviços com características semelhantes é legal?,10,80316,,5.0,0.0,0.015384615384615385,0.015384615384615385,graphrag,,False,False
139,LLM,Qual a extensão da sanção de impedimento de licitar e contratar?,1,11624,1.0,1.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,ambos,,False,False
139,LLM,Qual a extensão da sanção de impedimento de licitar e contratar?,2,68667,3.0,2.0,0.015873015873015872,0.016129032258064516,0.03200204813108039,ambos,3.0,True,True
139,LLM,Qual a extensão da sanção de impedimento de licitar e contratar?,3,16918,2.0,8.0,0.016129032258064516,0.014705882352941176,0.030834914611005692,ambos,,False,False
139,LLM,Qual a extensão da sanção de impedimento de licitar e contratar?,4,34773,8.0,3.0,0.014705882352941176,0.015873015873015872,0.03057889822595705,ambos,,False,False
139,LLM,Qual a extensão da sanção de impedimento de licitar e contratar?,5,68687,4.0,7.0,0.015625,0.014925373134328358,0.03055037313432836,ambos,,False,False
139,LLM,Qual a extensão da sanção de impedimento de licitar e contratar?,6,34995,6.0,5.0,0.015151515151515152,0.015384615384615385,0.030536130536130537,ambos,3.0,True,True
139,LLM,Qual a extensão da sanção de impedimento de licitar e contratar?,7,34633,9.0,4.0,0.014492753623188406,0.015625,0.030117753623188408,ambos,,False,False
139,LLM,Qual a extensão da sanção de impedimento de licitar e contratar?,8,11678,5.0,,0.015384615384615385,0.0,0.015384615384615385,rag,,False,False
139,LLM,Qual a extensão da sanção de impedimento de licitar e contratar?,9,34726,,6.0,0.0,0.015151515151515152,0.015151515151515152,graphrag,3.0,True,True
139,LLM,Qual a extensão da sanção de impedimento de licitar e contratar?,10,38824,7.0,,0.014925373134328358,0.0,0.014925373134328358,rag,3.0,True,True
140,LLM,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,1,135758,1.0,2.0,0.01639344262295082,0.016129032258064516,0.03252247488101534,ambos,3.0,True,True
140,LLM,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,2,79794,2.0,1.0,0.016129032258064516,0.01639344262295082,0.03252247488101534,ambos,3.0,True,True
140,LLM,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,3,128212,5.0,3.0,0.015384615384615385,0.015873015873015872,0.03125763125763126,ambos,,False,False
140,LLM,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,4,22773,4.0,5.0,0.015625,0.015384615384615385,0.031009615384615385,ambos,,False,False
140,LLM,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,5,31672,3.0,8.0,0.015873015873015872,0.014705882352941176,0.03057889822595705,ambos,,False,False
140,LLM,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,6,111333,7.0,4.0,0.014925373134328358,0.015625,0.03055037313432836,ambos,,False,False
140,LLM,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,7,22779,6.0,7.0,0.015151515151515152,0.014925373134328358,0.03007688828584351,ambos,,False,False
140,LLM,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,8,31683,8.0,10.0,0.014705882352941176,0.014285714285714285,0.028991596638655463,ambos,,False,False
140,LLM,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,9,59935,,6.0,0.0,0.015151515151515152,0.015151515151515152,graphrag,,False,False
140,LLM,Quais documentos são exigidos para habilitação técnico-operacional em certames de obras e serviços de engenharia?,10,25230,9.0,,0.014492753623188406,0.0,0.014492753623188406,rag,,False,False
